diaObjectId,visit,band,flux,flux_err,diff_flux,diff_flux_err,expmid,mag,magerr
614435753623027782,2024120200369,u,46341.8984375,545.4429931640625,-911.8289794921875,565.7109985351562,60647.332912563725,19.73506736755371,0.01277923583984375
614435753623027782,2024120200323,r,115962.0,346.3240051269531,-10205.400390625,353.9639892578125,60647.29729103004,18.739212036132812,0.00324249267578125
614435753623027782,2024120100458,u,44611.0,584.5280151367188,-2898.669921875,609.2160034179688,60646.32871351854,19.776397705078125,0.014226913452148438
614435753623027782,2024120200330,u,49817.5,584.1090087890625,1845.1600341796875,618.8170166015625,60647.302023229175,19.656545639038086,0.012730598449707031
614435753623027782,2024120200329,u,49743.8984375,555.5040283203125,1927.530029296875,591.9420166015625,60647.301428807885,19.658151626586914,0.012125968933105469
614435753623027782,2024120100445,r,106414.0,352.9150085449219,-20933.5,361.8890075683594,60646.31986113415,18.832504272460938,0.00360107421875
614435753623027782,2024120200319,r,118321.0,358.4339904785156,-10016.0,366.7049865722656,60647.2952738022,18.71734619140625,0.0032892227172851562
614435753623027782,2024120200320,r,117564.0,359.9800109863281,-10150.7001953125,368.40301513671875,60647.29578232629,18.724315643310547,0.0033245086669921875
614435753623027782,2024120100463,g,94818.6015625,340.8240051269531,-36160.19921875,346.77899169921875,60646.33218451383,18.957765579223633,0.0039014816284179688
614435753623027782,2024111900368,i,118257.0,497.12799072265625,-12659.2001953125,511.03900146484375,60634.33048329865,18.717933654785156,0.0045642852783203125
614435753623027782,2024111900366,y,115226.0,1391.31005859375,43.1432991027832,1430.93994140625,60634.328487812454,18.746124267578125,0.013110160827636719
614435753623027782,2024111900377,r,114924.0,418.6719970703125,-13514.7001953125,422.56201171875,60634.33652539345,18.748973846435547,0.003954887390136719
614435753623027782,2024111900378,r,113715.0,423.4779968261719,-13755.2998046875,426.0580139160156,60634.33719910877,18.760456085205078,0.0040435791015625
614435753623027782,2024111900369,i,117498.0,490.39300537109375,-12972.5,504.4339904785156,60634.33107488997,18.724924087524414,0.0045318603515625
614435753623027782,2024111900370,i,117425.0,462.2850036621094,-9120.3603515625,475.0989990234375,60634.33169260416,18.72559928894043,0.004273414611816406
614435753623027782,2024120200362,r,103872.0,346.5159912109375,-22071.80078125,355.13800048828125,60647.328145509164,18.858755111694336,0.0036220550537109375
614435753623027782,2024120200360,r,105635.0,338.3609924316406,-21988.900390625,344.9289855957031,60647.32713218761,18.84048080444336,0.0034770965576171875
614435753623027782,2024120200363,r,106546.0,344.2139892578125,-22507.900390625,350.87799072265625,60647.328654797406,18.831157684326172,0.0035076141357421875
614435753623027782,2024120200346,r,108114.0,360.45001220703125,-19376.69921875,370.82000732421875,60647.31232324657,18.815296173095703,0.003620147705078125
614435753623027782,2024120200359,r,106474.0,348.1050109863281,-21894.5,354.5870056152344,60647.32663583329,18.831892013549805,0.0035495758056640625
614435753623027782,2024120200367,g,95233.8984375,304.8489990234375,-35289.5,312.8890075683594,60647.33114340267,18.953022003173828,0.0034761428833007812
614435753623027782,2024120200372,u,47724.5,514.9819946289062,653.2520141601562,542.1519775390625,60647.334701192114,19.703147888183594,0.011716842651367188
614435753623027782,2024120200364,g,94756.703125,305.4209899902344,-35796.1015625,312.1239929199219,60647.329592372684,18.95847511291504,0.0034999847412109375
614435753623027782,2024120200366,g,95069.703125,309.1990051269531,-35772.5,315.3269958496094,60647.330634849575,18.95489501953125,0.0035314559936523438
614435753623027782,2024120200324,g,105917.0,328.6340026855469,-25101.30078125,338.0369873046875,60647.298211579866,18.837587356567383,0.003368377685546875
614435753623027782,2024120200327,g,104142.0,320.4800109863281,-25768.5,330.0379943847656,60647.29971523139,18.85593605041504,0.0033416748046875
614435753623027782,2024120200322,r,116882.0,372.74200439453125,-11197.5,385.7049865722656,60647.29678741312,18.730632781982422,0.0034627914428710938
614435753623027782,2024120200321,r,117217.0,366.0830078125,-9891.1796875,374.1319885253906,60647.29628101858,18.727523803710938,0.003391265869140625
614435753623027782,2024120200341,g,98655.703125,313.7300109863281,-33229.1015625,322.73699951171875,60647.30926183454,18.914695739746094,0.003452301025390625
614435753623027782,2024120200345,r,110371.0,376.3380126953125,-19092.900390625,391.7149963378906,60647.311823987344,18.792861938476562,0.0037021636962890625
614435753623027782,2024120200337,u,48437.19921875,550.0120239257812,1034.3699951171875,596.3109741210938,60647.30628193857,19.687053680419922,0.0123291015625
614435753623027782,2024120700495,z,104468.0,711.5059814453125,-7159.60986328125,732.6530151367188,60652.312943246536,18.852542877197266,0.0073947906494140625
614435753623027782,2024120200361,r,106080.0,337.5,-22046.30078125,344.8320007324219,60647.327635960755,18.83591651916504,0.0034542083740234375
614435753623027782,2024120700503,z,105578.0,746.364013671875,-5673.6201171875,761.6110229492188,60652.3160720717,18.841068267822266,0.0076751708984375
614435753623027782,2024120700501,z,104426.0,794.5180053710938,-7347.259765625,816.6190185546875,60652.315290914405,18.85297966003418,0.008260726928710938
614435753623027782,2024120100464,g,94141.5,321.1499938964844,-36591.19921875,331.0690002441406,60646.33268980324,18.965547561645508,0.0037031173706054688
614435753623027782,2024120100443,r,107559.0,358.4360046386719,-20962.400390625,369.47698974609375,60646.31881746529,18.820884704589844,0.0036182403564453125
614435753623027782,2024120200343,g,96906.203125,322.87298583984375,-33563.30078125,331.4670104980469,60647.310265098306,18.93412208557129,0.0036172866821289062
614435753623027782,2024120100465,g,93923.703125,325.5530090332031,-36811.3984375,333.81500244140625,60646.333193402694,18.968063354492188,0.0037631988525390625
614435753623027782,2024120100444,r,485.1390075683594,137.91299438476562,-122049.0,142.56100463867188,60646.31933708332,24.685335159301758,0.31738948822021484
614435753623027782,2024120200342,g,363.6659851074219,119.30699920654297,-133284.0,123.77100372314453,60647.309764189835,24.998245239257812,0.3698692321777344
614435753623027782,2024121100572,g,127924.0,360.10198974609375,-3477.18994140625,359.06298828125,60656.335278779035,18.632619857788086,0.0030565261840820312
614435753623027782,2024111900361,y,114763.0,1405.1099853515625,50.12110137939453,1462.030029296875,60634.3254165741,18.75049591064453,0.013293266296386719
614435753623027782,2024111900363,y,114605.0,1394.18994140625,-788.8330078125,1451.4000244140625,60634.32670548602,18.751991271972656,0.013209342956542969
614435753623027782,2024121000510,g,93983.5,309.50799560546875,-36797.8984375,317.0050048828125,60655.29614048611,18.96737289428711,0.0035753250122070312
614435753623027782,2024121000520,r,106480.0,346.99798583984375,-22230.69921875,350.97698974609375,60655.3006577373,18.831829071044922,0.0035381317138671875
614435753623027782,2024121000521,r,105802.0,347.10101318359375,-23324.900390625,350.83599853515625,60655.30105277787,18.83876609802246,0.0035619735717773438
614435753623027782,2024121000511,g,94164.703125,324.9639892578125,-37309.69921875,329.7460021972656,60655.296535717694,18.965280532836914,0.0037469863891601562
614435753623027782,2024121000519,r,105760.0,348.6719970703125,-21572.400390625,351.51300048828125,60655.30026926512,18.839197158813477,0.0035800933837890625
614435753623027782,2024121000512,g,95075.796875,334.7720031738281,-36458.80078125,338.84600830078125,60655.29692365166,18.95482635498047,0.0038232803344726562
614435753623027782,2024121000502,r,107357.0,353.8320007324219,-20419.80078125,356.33599853515625,60655.2926780093,18.822925567626953,0.0035772323608398438
614435753623027782,2024121000503,r,107430.0,374.5090026855469,-18708.69921875,380.67498779296875,60655.29306313084,18.822187423706055,0.0037841796875
614435753623027782,2024121000501,r,106602.0,366.3819885253906,-18889.099609375,370.07501220703125,60655.292287754695,18.83058738708496,0.0037317276000976562
614435753623027782,2024121000500,r,108421.0,350.87200927734375,-19208.099609375,355.010986328125,60655.291892957226,18.812217712402344,0.003513336181640625
614435753623027782,2024121000507,g,95803.8984375,312.4519958496094,-35316.6015625,319.0270080566406,60655.29491021994,18.946542739868164,0.0035409927368164062
614435753623027782,2024121000513,g,93894.1015625,315.947998046875,-35452.6015625,321.9230041503906,60655.297318211786,18.96840476989746,0.0036535263061523438
614435753623027782,2024121000504,g,96312.0,352.177001953125,-34373.8984375,356.8760070800781,60655.293743697825,18.940799713134766,0.003970146179199219
614435753623027782,2024121000505,g,94717.203125,323.7239990234375,-35296.19921875,328.25799560546875,60655.29413043988,18.95892906188965,0.003711700439453125
614435753623027782,2024120900456,r,134103.0,411.7669982910156,6401.8701171875,422.0409851074219,60654.32537333331,18.581405639648438,0.00333404541015625
614435753623027782,2024120900455,r,131702.0,398.4440002441406,4224.10986328125,404.3819885253906,60654.32497363436,18.60101890563965,0.003284454345703125
614435753623027782,2024120900454,r,130647.0,390.99200439453125,2846.93994140625,398.34600830078125,60654.324586394665,18.609752655029297,0.0032491683959960938
614435753623027782,2024120900453,r,127931.0,393.864990234375,649.1119995117188,400.6669921875,60654.324192274304,18.63256072998047,0.0033435821533203125
614435753623027782,2024120900469,z,131223.0,738.2930297851562,20937.900390625,751.343017578125,60654.33180625578,18.604976654052734,0.0061092376708984375
614435753623027782,2024120900458,g,142063.0,400.04901123046875,11606.5,405.4590148925781,60654.32664600694,18.518798828125,0.0030574798583984375
614435753623027782,2024120900461,g,151654.0,402.2659912109375,20757.0,408.39300537109375,60654.32783590863,18.447866439819336,0.002880096435546875
614435753623027782,2024121100581,g,119896.0,343.0899963378906,-11360.400390625,347.4490051269531,60656.33902476863,18.702987670898438,0.0031070709228515625
